ID,Latitude,Longitude,Day,Hour,Minute,Duration,RemainingTime,Resources,Coverage,Legitimacy,OnPeakHours,GridNumber
2547,48.5127485634752,-80.8780292598014,1,15,40,20,20,10,93,1,0,407696
2547,48.5130272032397,-80.8788180062919,1,15,50,20,10,10,93,1,0,407696
2548,48.4793618272631,-80.8652681758292,4,13,8,30,30,8,75,1,0,350824
2548,48.4794045681567,-80.8647445914016,4,13,18,30,20,8,75,1,0,350824
2548,48.4793796215539,-80.8654604899263,4,13,28,30,10,8,75,1,0,350823
2549,48.3389200364534,-80.8824306111527,2,11,9,40,40,10,99,0,0,104368
2549,48.3391926037255,-80.8820995456566,2,11,19,40,30,10,99,0,0,104368
2549,48.3392573159858,-80.8814866933594,2,11,29,40,20,10,99,0,0,104368
2549,48.3391735221294,-80.8818141112706,2,11,39,40,10,10,99,0,0,104368
2550,48.3749210376984,-80.8421340396683,5,7,13,40,40,5,48,1,1,170725
2550,48.374979316198,-80.8413017246929,5,7,23,40,30,5,48,1,1,170725
2550,48.3747428946163,-80.841523468276,5,7,33,40,20,5,48,1,1,170725
2550,48.3746895091339,-80.8414733971967,5,7,43,40,10,5,48,1,1,170725
2551,48.3380670407968,-81.3695394598496,4,5,16,30,30,6,48,1,0,104311
2551,48.3376973400381,-81.3697863425295,4,5,26,30,20,6,48,1,0,104311
2551,48.337720704685,-81.3698065753425,4,5,36,30,10,6,48,1,0,104311
2552,48.4811867315045,-81.4351383238263,3,9,51,10,10,2,37,0,1,350757
2553,48.4612747283684,-81.4373938290094,3,14,3,40,40,8,95,1,0,312841
2553,48.4614192866165,-81.4379910039913,3,14,13,40,30,8,95,1,0,312841
2553,48.4613729776581,-81.4374955857021,3,14,23,40,20,8,95,1,0,312841
2553,48.4611133892737,-81.4368945744637,3,14,33,40,10,8,95,1,0,312841
2554,48.3018833045644,-81.1946073418908,4,13,22,50,50,5,30,1,0,37978
2554,48.3023085036909,-81.1951052596917,4,13,32,50,40,5,30,1,0,37978
2554,48.302912811925,-81.1947207826412,4,13,42,50,30,5,30,1,0,37978
2554,48.3026684844924,-81.1948120889288,4,13,52,50,20,5,30,1,0,37978
2554,48.3030015459218,-81.1940433646142,4,14,2,50,10,5,30,1,0,37978
2555,48.3310668271778,-81.0516370445015,5,15,8,50,50,6,35,1,0,85390
2555,48.3304818858824,-81.0511900798706,5,15,18,50,40,6,35,1,0,85390
2555,48.3306130750214,-81.0509863484413,5,15,28,50,30,6,35,1,0,85390
2555,48.3298940677495,-81.0509486947383,5,15,38,50,20,6,35,1,0,85390
2555,48.3302071008964,-81.0508993542084,5,15,48,50,10,6,35,1,0,85390
2556,48.3506174502307,-81.4797529596226,4,21,52,50,50,3,35,1,0,123256
2556,48.3504464083755,-81.4806478376511,4,22,2,50,40,3,35,1,0,123256
2556,48.3505964811353,-81.4806040731322,4,22,12,50,30,3,35,1,0,123256
2556,48.3505949135425,-81.4806309543291,4,22,22,50,20,3,35,1,0,123256
2556,48.3505874345001,-81.4806837427537,4,22,32,50,10,3,35,1,0,123256
2557,48.4546801565284,-81.169065350499,2,14,39,20,20,1,78,1,0,303393
2557,48.4551053027583,-81.1688452728204,2,14,49,20,10,1,78,1,0,303393
2558,48.3276497644342,-81.0778098146058,1,10,50,60,60,9,75,0,1,85387
2558,48.3275902305404,-81.0776913413613,1,11,0,60,50,9,75,0,0,85387
2558,48.3271880271163,-81.0772368489695,1,11,10,60,40,9,75,0,0,85387
2558,48.3277295821389,-81.0768407561879,1,11,20,60,30,9,75,0,0,85387
2558,48.3278268659928,-81.0763635797074,1,11,30,60,20,9,75,0,0,85387
2558,48.3272303816121,-81.0766200653687,1,11,40,60,10,9,75,0,0,85387
2559,48.6075934606207,-81.3243208831937,2,8,44,10,10,4,49,1,1,568787
2560,48.2775397335699,-81.3932864476831,2,12,3,60,60,4,35,1,0,39
2560,48.27759754039,-81.3931832407524,2,12,13,60,50,4,35,1,0,39
2560,48.2771525610667,-81.3929273490783,2,12,23,60,40,4,35,1,0,39
2560,48.2771282537787,-81.3927560327867,2,12,33,60,30,4,35,1,0,39
2560,48.2771172803566,-81.392943931189,2,12,43,60,20,4,35,1,0,39
2560,48.2772010741907,-81.3926169094517,2,12,53,60,10,4,35,1,0,39
2561,48.3058089999036,-81.1600912965863,0,16,45,50,50,3,74,1,0,47461
2561,48.3062986472665,-81.1593573338665,0,16,55,50,40,3,74,1,0,47461
2561,48.3065517775233,-81.160102019534,0,17,5,50,30,3,74,1,0,47461
2561,48.3059180688555,-81.1597182380176,0,17,15,50,20,3,74,1,0,47461
2561,48.305793895842,-81.1596392314377,0,17,25,50,10,3,74,1,0,47461
2562,48.3052926361722,-81.3959490535769,1,19,15,50,50,4,66,1,0,47434
2562,48.30499816484,-81.3962816626734,1,19,25,50,40,4,66,1,0,47434
2562,48.3047071392202,-81.396039861878,1,19,35,50,30,4,66,1,0,47434
2562,48.3048785684801,-81.395644180444,1,19,45,50,20,4,66,1,0,47434
2562,48.3047674239259,-81.3945923825384,1,19,55,50,10,4,66,1,0,47434
2563,48.524863093766,-81.3517381326227,1,15,9,30,30,1,66,1,0,426599
2563,48.5248201957822,-81.352070368071,1,15,19,30,20,1,66,1,0,426599
2563,48.5250981761093,-81.3530103197207,1,15,29,30,10,1,66,1,0,426599
2564,48.4650618199672,-80.8916825593729,2,10,25,10,10,7,54,1,1,322383
2565,48.4954101860893,-81.0292786042438,3,23,13,20,20,3,93,1,0,379241
2565,48.4953340406565,-81.0297380979631,3,23,23,20,10,3,93,1,0,379241
2566,48.485042623353,-81.4432867637201,3,4,33,50,50,9,83,1,0,360235
2566,48.4847143820171,-81.4441419687075,3,4,43,50,40,9,83,1,0,360235
2566,48.4846049871833,-81.4447560946381,3,4,53,50,30,9,83,1,0,360235
2566,48.4850333274665,-81.4443840867492,3,5,3,50,20,9,83,1,0,360235
2566,48.4852522947502,-81.443568818474,3,5,13,50,10,9,83,1,0,360235
2567,48.5818178551025,-81.195199167477,2,5,35,20,20,2,66,1,0,530886
2567,48.581268145038,-81.1954057331738,2,5,45,20,10,2,66,1,0,530886
2568,48.3516065131634,-81.3609076840858,3,12,20,30,30,3,30,1,0,123270
2568,48.3515079265818,-81.3608418309162,3,12,30,30,20,3,30,1,0,123270
2568,48.351521821844,-81.3608071357393,3,12,40,30,10,3,30,1,0,123270
2569,48.4820446765847,-81.433759511821,4,10,0,40,40,7,61,0,1,350758
2569,48.4818731187688,-81.4341724789277,4,10,10,40,30,7,61,0,1,350758
2569,48.4818703398305,-81.4341596142539,4,10,20,40,20,7,61,0,1,350758
2569,48.4822121979485,-81.4343673707658,4,10,30,40,10,7,61,0,1,350758
2570,48.3465707259803,-81.3236201356579,2,19,5,60,60,10,55,1,0,113795
2570,48.3470013405272,-81.3235749636287,2,19,15,60,50,10,55,1,0,113795
2570,48.346723067389,-81.3232120792655,2,19,25,60,40,10,55,1,0,113795
2570,48.3463809515615,-81.3230453234726,2,19,35,60,30,10,55,1,0,113795
2570,48.3461994768009,-81.3237932774241,2,19,45,60,20,10,55,1,0,113795
2570,48.3461256302998,-81.3230050687814,2,19,55,60,10,10,55,1,0,113795
2571,48.596850466623,-81.6369797291845,3,2,10,40,40,10,35,1,0,549793
2571,48.5970032485515,-81.6369877726906,3,2,20,40,30,10,35,1,0,549793
2571,48.5968798905937,-81.6362937144693,3,2,30,40,20,10,35,1,0,549793
2571,48.5968030498625,-81.635889716737,3,2,40,40,10,10,35,1,0,549793
2572,48.4863617174224,-81.697075488684,2,1,38,40,40,2,83,1,0,360206
2572,48.4862857486301,-81.6977970011453,2,1,48,40,30,2,83,1,0,360206
2572,48.4861895392421,-81.697975724309,2,1,58,40,20,2,83,1,0,360206
2572,48.4861721978099,-81.6979446354774,2,2,8,40,10,2,83,1,0,360206
2573,48.3188423992317,-80.943821636428,3,18,55,10,10,5,49,1,0,66444
2574,48.5303835645517,-81.3284476428696,5,17,19,40,40,1,54,1,0,436081
2574,48.5305957079211,-81.3291650520386,5,17,29,40,30,1,54,1,0,436081
2574,48.531202943366,-81.3294621192176,5,17,39,40,20,1,54,1,0,436081
2574,48.5311391658628,-81.329537142818,5,17,49,40,10,1,54,1,0,436081
2575,48.311286842836,-81.5710221681789,0,23,8,10,10,3,73,1,0,56893
2576,48.4907618712109,-80.9391641728149,2,5,14,30,30,8,64,1,0,369773
2576,48.4906496939567,-80.9390781839508,2,5,24,30,20,8,64,1,0,369773
2576,48.4902164410796,-80.9398020690992,2,5,34,30,10,8,64,1,0,369773
2577,48.6871074055623,-81.3328251128282,1,19,53,40,40,8,89,1,0,710971
2577,48.6869215012415,-81.3329273064137,1,20,3,40,30,8,89,1,0,710971
2577,48.6869352785635,-81.3329447665199,1,20,13,40,20,8,89,1,0,710971
2577,48.686949332296,-81.3330651435098,1,20,23,40,10,8,89,1,0,710971
2578,48.3494784730586,-81.5314782003355,4,9,54,20,20,1,72,1,1,123250
2578,48.3491588790168,-81.5322761525108,4,10,4,20,10,1,72,1,1,123250
2579,48.3322850567575,-80.8662992224247,4,0,7,10,10,4,77,1,0,94890
2580,48.4377727598401,-81.3345207817686,5,13,16,30,30,2,30,1,0,274937
2580,48.4376906055947,-81.3344658113688,5,13,26,30,20,2,30,1,0,274937
2580,48.4376336136194,-81.3337682712939,5,13,36,30,10,2,30,1,0,274937
2581,48.2967440546445,-81.4368579743012,5,0,14,50,50,1,40,1,0,28471
2581,48.2964575064112,-81.4365102216446,5,0,24,50,40,1,40,1,0,28471
2581,48.2964297345142,-81.4373043139329,5,0,34,50,30,1,40,1,0,28471
2581,48.2963758563867,-81.437179977561,5,0,44,50,20,1,40,1,0,28471
2581,48.2963758563867,-81.437179977561,5,0,54,50,10,1,40,1,0,28471
2582,48.3369948918696,-80.8848465575672,5,17,9,60,60,8,37,0,0,104367
2582,48.3364916880455,-80.8854577231224,5,17,19,60,50,8,37,0,0,94888
2582,48.3368912537548,-80.8859605904892,5,17,29,60,40,8,37,0,0,104367
2582,48.3371629538081,-80.885567057781,5,17,39,60,30,8,37,0,0,104367
2582,48.3377059233843,-80.8848591156055,5,17,49,60,20,8,37,0,0,104367
2582,48.3379933068236,-80.8848817056697,5,17,59,60,10,8,37,0,0,104367
2583,48.4954217306747,-81.3257387331645,1,1,37,30,30,3,45,1,0,379207
2583,48.4950967917173,-81.3262816991304,1,1,47,30,20,3,45,1,0,379207
2583,48.4952051108258,-81.3260489488948,1,1,57,30,10,3,45,1,0,379207
2584,48.3006337958894,-81.0525715421944,3,3,24,10,10,1,66,1,0,37995
2585,48.327303508668,-81.0782566801259,4,10,9,40,40,8,79,0,1,85387
2585,48.3273749925854,-81.0780851308475,4,10,19,40,30,8,79,0,1,85387
2585,48.3272686929355,-81.0782096710273,4,10,29,40,20,8,79,0,1,85387
2585,48.3273856024935,-81.0785133265771,4,10,39,40,10,8,79,0,1,85387
2586,48.5755312315667,-81.7225032129864,2,21,6,10,10,5,72,1,0,511867
2587,48.4612528948166,-80.8469281286736,5,19,41,50,50,6,83,1,0,312910
2587,48.4612613548447,-80.8468071041333,5,19,51,50,40,6,83,1,0,312910
2587,48.4619162079607,-80.8464291440517,5,20,1,50,30,6,83,1,0,322389
2587,48.4625410160314,-80.8463137934111,5,20,11,50,20,6,83,1,0,322389
2587,48.4625410160314,-80.8463137934111,5,20,21,50,10,6,83,1,0,322389
2588,48.578306887085,-81.3006573941798,2,16,2,20,20,2,30,1,0,521395
2588,48.5787834990831,-81.3006573941798,2,16,12,20,10,2,30,1,0,521395
2589,48.4761947322666,-81.1582469465967,1,9,25,40,40,9,35,1,1,341311
2589,48.476690246349,-81.1586600511809,1,9,35,40,30,9,35,1,1,341310
2589,48.4771288407915,-81.1584583736594,1,9,45,40,20,9,35,1,1,341311
2589,48.4775037246601,-81.1585276043942,1,9,55,40,10,9,35,1,1,341310
2590,48.5136205436721,-81.082285353966,2,8,41,20,20,3,45,1,1,407672
2590,48.5134521042041,-81.0829128313447,2,8,51,20,10,3,45,1,1,407672
2591,48.3432864983606,-81.3325244192449,5,1,36,10,10,4,38,1,0,113794
2592,48.3183188184781,-81.4715758508094,2,23,33,10,10,6,34,1,0,66383
2593,48.4210006251395,-81.1147557543725,3,8,50,50,50,3,71,1,1,246526
2593,48.4212438592662,-81.1139720881307,3,9,0,50,40,3,71,1,1,246526
2593,48.4206846973154,-81.1145387103553,3,9,10,50,30,3,71,1,1,246526
2593,48.4206770708805,-81.1145315508942,3,9,20,50,20,3,71,1,1,246526
2593,48.4203405312716,-81.1146207009429,3,9,30,50,10,3,71,1,1,246526
2594,48.4976689010134,-81.2485266621367,4,6,46,50,50,8,95,1,0,379216
2594,48.4981296132957,-81.2481885598476,4,6,56,50,40,8,95,1,0,379216
2594,48.4983048596857,-81.248249436508,4,7,6,50,30,8,95,1,1,379216
2594,48.4981775156549,-81.2485444870749,4,7,16,50,20,8,95,1,1,379216
2594,48.4978546765421,-81.2487506789577,4,7,26,50,10,8,95,1,1,379216
2595,48.3617241661968,-81.3573272217658,3,11,39,50,50,1,95,1,0,142228
2595,48.36182646365,-81.3571567343941,3,11,49,50,40,1,95,1,0,142228
2595,48.361909064972,-81.3562747371069,3,11,59,50,30,1,95,1,0,142229
2595,48.3623696055278,-81.3566421985172,3,12,9,50,20,1,95,1,0,142229
2595,48.3624594124676,-81.3566492612924,3,12,19,50,10,1,95,1,0,142229
2596,48.6574468222415,-81.1395350309451,5,13,19,30,30,5,73,1,0,663599
2596,48.6578849093643,-81.1390367290022,5,13,29,30,20,5,73,1,0,663599
2596,48.6576016733964,-81.1385272253114,5,13,39,30,10,5,73,1,0,663599
2597,48.5544457287582,-81.0449497202277,3,14,16,40,40,3,52,1,0,483509
2597,48.55454200548,-81.0451107874129,3,14,26,40,30,3,52,1,0,483509
2597,48.5544885470647,-81.0446023743568,3,14,36,40,20,3,52,1,0,483509
2597,48.5546830666958,-81.0437005557296,3,14,46,40,10,3,52,1,0,483509
2598,48.3233745899781,-81.2808287842343,1,3,59,30,30,6,40,1,0,75884
2598,48.3231947557697,-81.2808334910476,1,4,9,30,20,6,40,1,0,75884
2598,48.3232988652925,-81.2802890717945,1,4,19,30,10,6,40,1,0,75884
2599,48.3060638093012,-81.3581450382975,5,16,46,30,30,8,37,1,0,47438
2599,48.3063851479377,-81.3580858963012,5,16,56,30,20,8,37,1,0,47438
2599,48.3065796760287,-81.3589833354775,5,17,6,30,10,8,37,1,0,47438
2600,48.4863069420592,-81.5454827671001,1,21,21,30,30,1,96,1,0,360224
2600,48.486250376966,-81.5451414898696,1,21,31,30,20,1,96,1,0,360224
2600,48.486326624351,-81.544957932864,1,21,41,30,10,1,96,1,0,360224
2601,48.4301322551843,-81.1565038786075,1,22,48,50,50,8,31,1,0,265479
2601,48.430055378286,-81.1564103348061,1,22,58,50,40,8,31,1,0,265479
2601,48.4304142185119,-81.15637262988,1,23,8,50,30,8,31,1,0,265479
2601,48.4309462157807,-81.1559475777365,1,23,18,50,20,8,31,1,0,265479
2601,48.4307437253199,-81.1561232486031,1,23,28,50,10,8,31,1,0,265479
2602,48.4672487992017,-81.6027744627295,0,16,16,40,40,4,90,1,0,331780
2602,48.4673239455587,-81.6026397943529,0,16,26,40,30,4,90,1,0,331780
2602,48.4674131413456,-81.603008307411,0,16,36,40,20,4,90,1,0,331780
2602,48.4674273142752,-81.6030249584433,0,16,46,40,10,4,90,1,0,331780
2603,48.4919769725527,-81.6298427440074,3,18,35,10,10,10,54,1,0,369693
2604,48.2953740778861,-81.3090374303717,0,19,24,50,50,9,99,0,0,28486
2604,48.2950385069739,-81.3093516730341,0,19,34,50,40,9,99,0,0,28486
2604,48.2950385069739,-81.3093516730341,0,19,44,50,30,9,99,0,0,28486
2604,48.2948786842786,-81.3103890878125,0,19,54,50,20,9,99,0,0,28486
2604,48.2951309790833,-81.3107542110099,0,20,4,50,10,9,99,0,0,28486
2605,48.2839325925053,-81.1260778325739,3,10,34,60,60,7,71,0,1,9549
2605,48.2839325925053,-81.1260778325739,3,10,44,60,50,7,71,0,1,9549
2605,48.2838270330568,-81.1261114502629,3,10,54,60,40,7,71,0,1,9549
2605,48.2833503965049,-81.1261114502629,3,11,4,60,30,7,71,0,0,9549
2605,48.283299979392,-81.1267266438125,3,11,14,60,20,7,71,0,0,9549
2605,48.2833719135775,-81.1267285250739,3,11,24,60,10,7,71,0,0,9549
2606,48.4156234461826,-81.5818010856276,0,20,1,60,60,4,71,1,0,236992
2606,48.4157953129641,-81.5807655614238,0,20,11,60,50,4,71,1,0,236993
2606,48.4163835960599,-81.5801916598418,0,20,21,60,40,4,71,1,0,236993
2606,48.4167705268877,-81.5792965922269,0,20,31,60,30,4,71,1,0,236993
2606,48.4167868276179,-81.5793080109027,0,20,41,60,20,4,71,1,0,236993
2606,48.4165386695289,-81.5802791419493,0,20,51,60,10,4,71,1,0,236993
2607,48.4797991963048,-81.3969195983281,1,19,28,20,20,9,82,1,0,350762
2607,48.4802097254083,-81.3967189655538,1,19,38,20,10,9,82,1,0,350762
2608,48.5668493615288,-81.440865066859,2,13,51,30,30,8,58,1,0,502421
2608,48.5663560962227,-81.441558108542,2,14,1,30,20,8,58,1,0,502421
2608,48.5661914444454,-81.4420246743263,2,14,11,30,10,8,58,1,0,502421
2609,48.5309021839669,-80.9323068002074,4,2,34,50,50,5,51,1,0,436127
2609,48.5309911912521,-80.9315467566823,4,2,44,50,40,5,51,1,0,436127
2609,48.5309802317635,-80.9316811453861,4,2,54,50,30,5,51,1,0,436127
2609,48.5311494312588,-80.9316453421397,4,3,4,50,20,5,51,1,0,436127
2609,48.53112114906,-80.9314745528112,4,3,14,50,10,5,51,1,0,436127
2610,48.6145280192016,-81.4328116908826,1,6,45,30,30,6,36,1,0,587733
2610,48.6148336167934,-81.4333808406304,1,6,55,30,20,6,36,1,0,587733
2610,48.6147214337639,-81.4341767889604,1,7,5,30,10,6,36,1,1,587733
2611,48.54281883941,-81.3310582553614,1,18,52,10,10,8,32,1,0,455038
2612,48.3275056761044,-81.513490014733,2,8,59,10,10,8,65,1,1,85336
2613,48.4855878410026,-80.9190521673719,0,13,37,30,30,9,64,1,0,360296
2613,48.4852347368804,-80.919155414983,0,13,47,30,20,9,64,1,0,360296
2613,48.4853864753822,-80.9191834412893,0,13,57,30,10,9,64,1,0,360296
2614,48.475089654127,-81.1182921222136,3,20,5,20,20,3,62,1,0,341315
2614,48.4751685153244,-81.118319504253,3,20,15,20,10,3,62,1,0,341315
2615,48.4712498428275,-81.0533186208872,4,6,44,60,60,4,94,1,0,331844
2615,48.4710882113434,-81.0538169823707,4,6,54,60,50,4,94,1,0,331844
2615,48.4709603784508,-81.054408630496,4,7,4,60,40,4,94,1,1,331844
2615,48.4709872028869,-81.0536388288658,4,7,14,60,30,4,94,1,1,331844
2615,48.4704321987448,-81.0541403239272,4,7,24,60,20,4,94,1,1,331844
2615,48.4704268616335,-81.0546000589077,4,7,34,60,10,4,94,1,1,331844
2616,48.5245721658179,-81.5530957678283,3,9,11,20,20,1,93,1,1,426576
2616,48.5245873678325,-81.5530466891233,3,9,21,20,10,1,93,1,1,426576
2617,48.5152703615968,-81.5083109395432,4,17,4,20,20,4,54,1,0,407623
2617,48.5156173391407,-81.5090852301992,4,17,14,20,10,4,54,1,0,407623
2618,48.4123120036321,-81.0997644516551,0,20,10,10,10,8,74,1,0,227569
2619,48.2954256854314,-81.3093933732069,5,11,34,50,50,9,90,0,0,28486
2619,48.2954300766932,-81.3092992612264,5,11,44,50,40,9,90,0,0,28486
2619,48.2953925937856,-81.3092410922925,5,11,54,50,30,9,90,0,0,28486
2619,48.295929983712,-81.3087761174918,5,12,4,50,20,9,90,0,0,28486
2619,48.29616737475,-81.3091445263143,5,12,14,50,10,9,90,0,0,28486
2620,48.2879824555921,-81.4436976871409,2,22,4,10,10,8,91,1,0,18991
2621,48.5955981176477,-81.6178015167218,0,23,28,50,50,7,59,1,0,549795
2621,48.5955711396903,-81.6178015167218,0,23,38,50,40,7,59,1,0,549795
2621,48.5954837992188,-81.6178715277191,0,23,48,50,30,7,59,1,0,549795
2621,48.5954361589663,-81.6179097155,0,23,58,50,20,7,59,1,0,549795
2621,48.5954765833514,-81.6177588773027,1,0,8,50,10,7,59,1,0,549795
2622,48.6628046368061,-81.3313695767359,2,23,23,10,10,8,35,1,0,673055
2623,48.4947811229152,-81.3407250551442,0,13,5,30,30,1,53,1,0,379205
2623,48.4942496388289,-81.3401003121467,0,13,15,30,20,1,53,1,0,379205
2623,48.4941576424915,-81.3402487402344,0,13,25,30,10,1,53,1,0,369726
2624,48.4820901957866,-81.4380053975087,2,15,0,60,60,6,52,1,0,350757
2624,48.4820981359846,-81.4379990470706,2,15,10,60,50,6,52,1,0,350757
2624,48.4816119461155,-81.4374869816091,2,15,20,60,40,6,52,1,0,350757
2624,48.4815488707858,-81.437292459093,2,15,30,60,30,6,52,1,0,350757
2624,48.4816300810095,-81.4371659656993,2,15,40,60,20,6,52,1,0,350757
2624,48.4815312201236,-81.4371607729016,2,15,50,60,10,6,52,1,0,350757
2625,48.4902167495768,-81.2812476690272,4,4,3,40,40,7,38,1,0,369733
2625,48.4905643050042,-81.2815026907055,4,4,13,40,30,7,38,1,0,369733
2625,48.4904921514065,-81.281907799376,4,4,23,40,20,7,38,1,0,369733
2625,48.4906678384053,-81.2812851211868,4,4,33,40,10,7,38,1,0,369733
2626,48.4749930255021,-81.3144040898352,5,23,16,20,20,2,47,1,0,341292
2626,48.4755032487526,-81.3138045575434,5,23,26,20,10,2,47,1,0,341292
2627,48.3267217719548,-81.2081265823458,0,18,14,50,50,8,32,1,0,85372
2627,48.3269116737866,-81.2086005215898,0,18,24,50,40,8,32,1,0,85372
2627,48.3271205407985,-81.20937575511,0,18,34,50,30,8,32,1,0,85372
2627,48.3278181578116,-81.2092658013504,0,18,44,50,20,8,32,1,0,85372
2627,48.3280518045188,-81.2094680912312,0,18,54,50,10,8,32,1,0,85372
2628,48.489348360013,-81.3386576829052,5,13,57,30,30,9,49,1,0,369727
2628,48.488710258757,-81.3386912047849,5,14,7,30,20,9,49,1,0,360248
2628,48.4880097800206,-81.3387464302823,5,14,17,30,10,9,49,1,0,360248
2629,48.3063312881101,-81.2478181733216,4,22,40,50,50,5,96,1,0,47451
2629,48.3064312297135,-81.2486678052649,4,22,50,50,40,5,96,1,0,47451
2629,48.3069542656166,-81.2481188291032,4,23,0,50,30,5,96,1,0,47451
2629,48.3071595652747,-81.2480810433673,4,23,10,50,20,5,96,1,0,47451
2629,48.3072646435933,-81.2480042202752,4,23,20,50,10,5,96,1,0,47451
2630,48.5610276967386,-81.0209054957745,2,15,8,10,10,3,86,1,0,492990
2631,48.2981952304385,-80.930811409741,5,22,41,20,20,1,68,1,0,28530
2631,48.2981849346025,-80.9308907926983,5,22,51,20,10,1,68,1,0,28530
2632,48.6075098119692,-81.6233339973964,5,10,17,10,10,9,97,1,1,568753
2633,48.5368870985585,-81.2883742002115,3,22,9,50,50,7,52,1,0,445564
2633,48.536837779675,-81.2877693812822,3,22,19,50,40,7,52,1,0,445565
2633,48.537296121411,-81.2872679339717,3,22,29,50,30,7,52,1,0,445565
2633,48.5373628771861,-81.2868325178397,3,22,39,50,20,7,52,1,0,445565
2633,48.5371392172814,-81.2866053495881,3,22,49,50,10,7,52,1,0,445565
2634,48.4742386175813,-81.1601039088033,4,15,9,60,60,9,62,1,0,341310
2634,48.4738316032265,-81.1592614043448,4,15,19,60,50,9,62,1,0,341310
2634,48.473501519184,-81.159394419415,4,15,29,60,40,9,62,1,0,341310
2634,48.4739970761139,-81.1599560326913,4,15,39,60,30,9,62,1,0,341310
2634,48.4742657433978,-81.1602950794891,4,15,49,60,20,9,62,1,0,341310
2634,48.4742133890935,-81.1603147109909,4,15,59,60,10,9,62,1,0,341310
2635,48.3216794244814,-81.3359531061564,1,1,29,60,60,4,69,1,0,75878
2635,48.3215814645812,-81.3357269286732,1,1,39,60,50,4,69,1,0,75878
2635,48.3216110076311,-81.3360066125571,1,1,49,60,40,4,69,1,0,75878
2635,48.3211607869602,-81.3361378305586,1,1,59,60,30,4,69,1,0,75878
2635,48.3207805037236,-81.3359302984167,1,2,9,60,20,4,69,1,0,75878
2635,48.3210140171696,-81.3364906230503,1,2,19,60,10,4,69,1,0,75878
2636,48.6609800485467,-81.6184018641297,1,16,0,50,50,7,100,1,0,663543
2636,48.6607668844524,-81.6184528286759,1,16,10,50,40,7,100,1,0,663543
2636,48.6610434985925,-81.6183330953882,1,16,20,50,30,7,100,1,0,663543
2636,48.6610609372812,-81.6182856049415,1,16,30,50,20,7,100,1,0,663543
2636,48.6605790232201,-81.6181176574249,1,16,40,50,10,7,100,1,0,663543
2637,48.5054910277338,-80.8218646853459,0,14,57,60,60,9,48,1,0,398224
2637,48.5054564500195,-80.8218796061405,0,15,7,60,50,9,48,1,0,398224
2637,48.5052778241827,-80.8213031504526,0,15,17,60,40,9,48,1,0,398224
2637,48.5052552232964,-80.8222769285942,0,15,27,60,30,9,48,1,0,398223
2637,48.5053115416945,-80.8228799850024,0,15,37,60,20,9,48,1,0,398223
2637,48.5051330264218,-80.822912969934,0,15,47,60,10,9,48,1,0,398223
2638,48.4794775710934,-81.0930493169888,0,16,3,10,10,7,79,1,0,350797
2639,48.5142042020747,-80.9647236902002,5,7,13,60,60,5,87,1,1,407686
2639,48.5136583719092,-80.9653427613831,5,7,23,60,50,5,87,1,1,407686
2639,48.5137022641365,-80.9651943812504,5,7,33,60,40,5,87,1,1,407686
2639,48.5133247974028,-80.9652142206979,5,7,43,60,30,5,87,1,1,407686
2639,48.5131951500444,-80.9650922884328,5,7,53,60,20,5,87,1,1,407686
2639,48.5134040835669,-80.9644475287768,5,8,3,60,10,5,87,1,1,407686
2640,48.7080269846418,-81.4127392917763,5,10,38,50,50,10,59,1,1,748878
2640,48.7079784353963,-81.412421556396,5,10,48,50,40,10,59,1,1,748878
2640,48.7083674893304,-81.4121089922774,5,10,58,50,30,10,59,1,1,748878
2640,48.7084883033521,-81.4122915387279,5,11,8,50,20,10,59,1,0,748878
2640,48.7082293055134,-81.4128301634531,5,11,18,50,10,10,59,1,0,748878
2641,48.5181236754692,-81.4995512503466,5,11,18,60,60,5,59,1,0,417103
2641,48.5174226663395,-81.4995144026868,5,11,28,60,50,5,59,1,0,417103
2641,48.5173042654221,-81.4985975684978,5,11,38,60,40,5,59,1,0,417103
2641,48.5170225606214,-81.4994297588939,5,11,48,60,30,5,59,1,0,417103
2641,48.5170225606214,-81.4994297588939,5,11,58,60,20,5,59,1,0,417103
2641,48.5170770764174,-81.4993823825835,5,12,8,60,10,5,59,1,0,417103
2642,48.341109153006,-81.5429285858385,3,6,9,50,50,3,97,1,0,104291
2642,48.3405298466115,-81.5425950310953,3,6,19,50,40,3,97,1,0,104291
2642,48.3409573121555,-81.5426851444257,3,6,29,50,30,3,97,1,0,104291
2642,48.3409879989113,-81.5423102564582,3,6,39,50,20,3,97,1,0,104291
2642,48.3413455475501,-81.5414843895593,3,6,49,50,10,3,97,1,0,104291
2643,48.3124874439919,-80.8407777337334,4,13,55,10,10,4,98,1,0,56977
2644,48.4945268749164,-81.142065069344,5,18,41,60,60,9,56,1,0,379228
2644,48.494711875039,-81.1422323141659,5,18,51,60,50,9,56,1,0,379228
2644,48.4949996513907,-81.1431200578837,5,19,1,60,40,9,56,1,0,379228
2644,48.4946940867683,-81.1427860398413,5,19,11,60,30,9,56,1,0,379228
2644,48.4946653005361,-81.143094204135,5,19,21,60,20,9,56,1,0,379228
2644,48.4948387555983,-81.1425591274229,5,19,31,60,10,9,56,1,0,379228
2645,48.6247206939126,-81.3479050903974,1,12,36,50,50,9,47,1,0,606701
